ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Jersey Number,Contract Valid Until,Height,Weight,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Best Position,Best Overall Rating,Release Clause,DefensiveAwareness
239322,C. Zimmermann,28,https://cdn.sofifa.com/players/239/322/22_60.png,Germany,https://cdn.sofifa.com/flags/de.png,71,71,Norwich City,https://cdn.sofifa.com/teams/1792/30.png,€1.6M,€21K,1452,Right,1,3,2,Medium/ High,Normal (185+),Yes,6,2023,194cm,92kg,20,25,71,56,33,36,26,20,63,47,44,49,34,67,40,50,70,69,88,34,74,71,31,25,37,70,73,74,11,9,9,12,14,CB,71,€3.2M,70
236369,C. Zesiger,23,https://cdn.sofifa.com/players/236/369/22_60.png,Switzerland,https://cdn.sofifa.com/flags/ch.png,70,79,BSC Young Boys,https://cdn.sofifa.com/teams/900/30.png,€3.3M,€8K,1486,Left,1,3,2,Low/ Medium,Normal (185+),No,5,2023,194cm,88kg,43,33,74,60,34,43,29,22,55,52,55,68,37,61,37,41,74,74,84,18,63,67,37,34,34,56,71,70,5,14,12,10,5,CB,72,€5.6M,70
177983,C. Zapata,34,https://cdn.sofifa.com/players/177/983/22_60.png,Colombia,https://cdn.sofifa.com/flags/co.png,73,73,San Lorenzo de Almagro,https://cdn.sofifa.com/teams/1013/30.png,€1M,€11K,1518,Right,2,2,2,Low/ Medium,Normal (185+),No,3,2022,188cm,78kg,45,22,74,50,22,55,38,24,58,55,48,53,56,64,56,60,78,43,81,28,78,76,35,38,38,66,74,73,3,5,3,5,3,CB,73,€1.5M,77
187132,C. Zambrano,31,https://cdn.sofifa.com/players/187/132/22_60.png,Peru,https://cdn.sofifa.com/flags/pe.png,74,74,Boca Juniors,https://cdn.sofifa.com/teams/1877/30.png,€2.9M,€14K,1757,Right,2,3,2,Low/ High,Normal (185+),No,5,2023,185cm,77kg,51,41,74,72,36,66,36,33,72,67,58,58,63,65,55,63,75,66,76,54,90,69,40,45,44,72,75,76,14,12,13,12,14,CB,74,€4.1M,72
183893,C. Yacob,33,https://cdn.sofifa.com/players/183/893/22_60.png,Argentina,https://cdn.sofifa.com/flags/ar.png,70,70,Club Atlético Huracán,https://cdn.sofifa.com/teams/111711/30.png,€800K,€7K,1737,Right,2,3,2,Medium/ High,Lean (170-185),Yes,8,2021,181cm,73kg,34,57,73,71,23,59,52,55,69,69,46,37,52,67,68,67,71,52,74,64,88,67,42,60,69,82,72,67,6,6,12,9,8,CB,71,€1.2M,71
205887,C. Woodrow,26,https://cdn.sofifa.com/players/205/887/22_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,71,73,Barnsley,https://cdn.sofifa.com/teams/1932/30.png,€2.4M,€29K,1761,Right,1,4,3,High/ Medium,Normal (170-185),No,9,2023,184cm,74kg,44,73,67,66,68,69,53,46,62,69,70,69,66,70,68,72,70,80,72,74,54,24,73,65,68,67,22,20,14,16,12,12,15,ST,73,€4.6M,38
192123,C. Wood,29,https://cdn.sofifa.com/players/192/123/22_60.png,New Zealand,https://cdn.sofifa.com/flags/nz.png,79,79,Burnley,https://cdn.sofifa.com/teams/1796/30.png,€17.5M,€48K,1905,Right,1,3,2,High/ Low,Normal (185+),Yes,9,2023,191cm,92kg,46,81,87,68,74,69,69,64,48,77,60,68,55,77,59,81,79,76,86,72,77,40,80,64,81,77,30,29,14,16,16,7,16,ST,79,€33.3M,39
196978,C. Wilson,29,https://cdn.sofifa.com/players/196/978/22_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,79,79,Newcastle United,https://cdn.sofifa.com/teams/13/30.png,€17.5M,€53K,1949,Right,2,3,4,High/ Medium,Normal (170-185),Yes,9,2024,180cm,66kg,61,82,78,72,71,78,63,45,62,79,77,83,75,79,72,77,70,76,79,68,74,40,83,70,83,79,40,27,10,15,8,10,6,ST,79,€33.3M,36
225785,C. Willock,23,https://cdn.sofifa.com/players/225/785/22_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,70,77,Queens Park Rangers,https://cdn.sofifa.com/teams/15/30.png,€3.2M,€10K,1588,Right,1,3,4,Medium/ Medium,Lean (170-185),No,21,2023,178cm,67kg,62,60,38,63,43,76,65,30,46,74,82,82,81,68,73,50,62,68,56,52,33,23,66,66,60,64,27,16,9,10,8,9,9,RM,71,€6.7M,21
188414,C. Villanueva,35,https://cdn.sofifa.com/players/188/414/22_60.png,Chile,https://cdn.sofifa.com/flags/cl.png,74,74,Club Deportivo Palestino,https://cdn.sofifa.com/teams/111328/30.png,€1.7M,€4K,1873,Left,1,3,4,Medium/ Low,Normal (170-185),No,14,2021,173cm,73kg,65,64,52,79,80,78,75,80,75,76,59,57,80,72,81,79,35,62,46,73,40,42,68,77,73,72,44,36,16,11,15,15,7,CAM,74,€2.3M,61
227794,C. Verdonk,24,https://cdn.sofifa.com/players/227/794/22_60.png,Netherlands,https://cdn.sofifa.com/flags/nl.png,68,73,N.E.C. Nijmegen,https://cdn.sofifa.com/teams/1910/30.png,€1.7M,€3K,1870,Left,1,4,3,Medium/ Medium,Normal (170-185),No,24,2022,174cm,69kg,65,51,45,69,50,64,74,66,67,67,66,64,69,67,83,71,73,71,59,68,69,69,45,66,58,69,69,66,10,7,12,9,14,CDM,70,nan,67
169416,C. Vela,32,https://cdn.sofifa.com/players/169/416/22_60.png,Mexico,https://cdn.sofifa.com/flags/mx.png,83,83,Los Angeles FC,https://cdn.sofifa.com/teams/112996/30.png,€29M,€17K,2006,Left,3,2,4,High/ Low,Normal (170-185),Yes,10,2022,177cm,77kg,78,85,67,81,82,84,84,71,66,85,81,80,80,83,83,76,66,69,70,84,57,37,84,81,72,83,22,14,8,14,8,13,10,RW,83,€43.5M,31
251213,C. Vega,27,https://cdn.sofifa.com/players/251/213/22_60.png,Argentina,https://cdn.sofifa.com/flags/ar.png,71,72,Club Atlético Central Córdoba,https://cdn.sofifa.com/teams/112965/30.png,€1.9M,€9K,1838,Right,1,3,2,High/ High,Normal (170-185),No,5,2023,178cm,70kg,56,55,52,74,52,63,56,45,70,69,67,69,53,66,68,67,55,83,68,64,70,72,57,64,65,71,70,68,5,10,11,15,14,CDM,71,€2.9M,65
212067,C. Vargas,32,https://cdn.sofifa.com/players/212/067/22_60.png,Colombia,https://cdn.sofifa.com/flags/co.png,77,77,Club Atlas,https://cdn.sofifa.com/teams/101114/30.png,€5M,€12K,1286,Left,1,3,1,Medium/ Medium,Lean (185+),No,12,2024,187cm,82kg,16,16,27,23,13,16,25,23,24,19,42,48,55,72,45,52,75,35,67,13,22,23,12,50,46,32,19,15,76,72,69,75,78,GK,77,€8.5M,23
256948,C. Tzolis,19,https://cdn.sofifa.com/players/256/948/22_60.png,Greece,https://cdn.sofifa.com/flags/gr.png,74,87,Norwich City,https://cdn.sofifa.com/teams/1792/30.png,€10M,€17K,1890,Right,1,4,4,High/ Medium,Normal (170-185),No,18,2026,179cm,73kg,67,75,68,69,72,79,71,63,63,72,87,86,82,66,77,66,70,70,57,68,75,29,74,63,67,69,35,38,15,10,12,6,10,RM,75,€26.3M,28
193254,C. Trimmel,34,https://cdn.sofifa.com/players/193/254/22_60.png,Austria,https://cdn.sofifa.com/flags/at.png,77,77,1. FC Union Berlin,https://cdn.sofifa.com/teams/1831/30.png,€3.9M,€29K,2006,Right,2,3,3,High/ Medium,Normal (185+),No,28,2024,189cm,82kg,87,61,72,70,57,69,73,63,72,69,64,79,62,73,55,75,59,82,81,65,78,76,66,67,60,70,75,69,16,8,6,8,15,RWB,77,€7M,74
231098,C. Traoré,29,https://cdn.sofifa.com/players/231/098/22_60.png,Mali,https://cdn.sofifa.com/flags/ml.png,70,70,FC Nantes,https://cdn.sofifa.com/teams/71/30.png,€1.4M,€13K,1696,Left,1,2,2,Medium/ Medium,Lean (170-185),No,14,2023,180cm,74kg,60,24,63,58,29,64,37,40,57,66,68,72,67,57,62,45,84,85,74,37,74,69,51,48,45,51,69,69,13,9,11,12,7,LB,70,€2.8M,70
240257,C. Traoré,26,https://cdn.sofifa.com/players/240/257/22_60.png,Mali,https://cdn.sofifa.com/flags/ml.png,71,73,Dijon FCO,https://cdn.sofifa.com/teams/110569/30.png,€2.1M,€4K,1793,Right,1,3,3,High/ Medium,Normal (170-185),No,27,2024,174cm,78kg,67,38,66,67,39,69,59,38,63,70,76,72,67,62,77,55,77,67,70,47,58,67,54,48,54,69,70,72,12,14,8,13,11,RB,71,€3.9M,66
203751,C. Townsend,28,https://cdn.sofifa.com/players/203/751/22_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,72,72,West Bromwich Albion,https://cdn.sofifa.com/teams/109/30.png,€2.1M,€29K,1812,Left,1,3,3,Medium/ Medium,Lean (170-185),No,3,2024,183cm,73kg,72,44,57,67,41,68,69,61,57,68,68,73,69,69,73,47,70,76,69,47,56,67,60,62,52,62,74,68,8,10,8,4,8,LWB,72,€4M,70
192991,C. Tosun,30,https://cdn.sofifa.com/players/192/991/22_60.png,Turkey,https://cdn.sofifa.com/flags/tr.png,74,74,Everton,https://cdn.sofifa.com/teams/7/30.png,€4.1M,€63K,1893,Right,2,4,3,High/ Low,Normal (170-185),Yes,28,2022,183cm,78kg,64,75,77,69,72,72,72,73,60,73,67,65,71,75,66,79,80,68,74,72,75,31,76,61,85,75,34,15,12,14,12,12,9,ST,74,€7.8M,33
219683,C. Tolisso,26,https://cdn.sofifa.com/players/219/683/22_60.png,France,https://cdn.sofifa.com/flags/fr.png,80,81,FC Bayern München,https://cdn.sofifa.com/teams/21/30.png,€24.5M,€78K,2166,Right,3,3,3,High/ Medium,Normal (170-185),Yes,24,2022,181cm,81kg,65,75,83,82,60,76,66,67,84,82,69,64,75,82,76,85,83,77,76,82,83,76,79,80,61,75,77,72,7,10,14,9,14,CM,81,€42.3M,75
201325,C. Tătărușanu,35,https://cdn.sofifa.com/players/201/325/22_60.png,Romania,https://cdn.sofifa.com/flags/ro.png,77,77,AC Milan,https://cdn.sofifa.com/teams/47/30.png,€1.2M,€18K,1238,Right,2,3,1,Medium/ Medium,Lean (185+),No,1,2023,198cm,90kg,13,15,15,36,11,16,11,11,36,19,46,43,51,74,38,56,65,42,73,12,33,26,13,47,16,44,15,12,77,74,74,78,78,GK,77,€2M,12
226050,C. Teuchert,24,https://cdn.sofifa.com/players/226/050/22_60.png,Germany,https://cdn.sofifa.com/flags/de.png,70,73,1. FC Union Berlin,https://cdn.sofifa.com/teams/1831/30.png,€2.2M,€15K,1736,Right,1,3,3,Medium/ Medium,Normal (170-185),No,36,2023,182cm,80kg,62,72,65,65,61,77,57,37,55,71,77,76,78,65,75,68,66,68,66,62,51,40,71,49,64,62,27,20,8,13,16,11,8,ST,72,€4.1M,35
204760,C. Taylor,27,https://cdn.sofifa.com/players/204/760/22_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,76,76,Burnley,https://cdn.sofifa.com/teams/1796/30.png,€7M,€31K,1957,Left,1,2,3,High/ High,Normal (185+),Yes,3,2024,185cm,70kg,76,49,71,73,43,74,69,61,68,72,65,73,67,73,66,63,76,77,75,59,81,75,59,65,45,73,76,76,13,6,14,13,8,LB,76,€13.3M,76
232729,C. Tarragona,30,https://cdn.sofifa.com/players/232/729/22_60.png,Argentina,https://cdn.sofifa.com/flags/ar.png,72,72,Vélez Sarsfield,https://cdn.sofifa.com/teams/101088/30.png,€2.3M,€12K,1853,Right,1,4,3,High/ Medium,Normal (170-185),No,9,2021,180cm,77kg,39,73,70,62,55,68,47,41,49,67,82,83,81,77,84,76,80,85,75,66,87,37,74,57,71,68,39,35,9,15,10,7,9,ST,72,€3.5M,43
229179,C. Tabó,27,https://cdn.sofifa.com/players/229/179/22_60.png,Uruguay,https://cdn.sofifa.com/flags/uy.png,72,72,Puebla FC,https://cdn.sofifa.com/teams/110152/30.png,€2.5M,€7K,1818,Right,1,3,4,High/ Medium,Stocky (170-185),No,10,2022,174cm,75kg,62,71,64,66,54,75,73,61,60,75,88,85,88,64,70,71,72,71,72,54,84,31,72,60,50,61,26,29,6,8,9,9,14,RM,72,€4.1M,24
234087,C. Styles,21,https://cdn.sofifa.com/players/234/087/22_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,71,80,Barnsley,https://cdn.sofifa.com/teams/1932/30.png,€4M,€17K,1880,Left,1,4,3,Medium/ Medium,Normal (170-),No,4,2023,170cm,60kg,62,62,45,67,60,70,54,51,64,71,70,69,85,70,91,61,64,83,55,62,64,71,61,67,50,65,73,65,10,15,12,5,7,LWB,71,€8.2M,64
186537,C. Stuani,34,https://cdn.sofifa.com/players/186/537/22_60.png,Uruguay,https://cdn.sofifa.com/flags/uy.png,76,76,Girona FC,https://cdn.sofifa.com/teams/110062/30.png,€3.6M,€14K,1995,Right,2,3,4,Medium/ Low,Normal (185+),Yes,7,2026,186cm,76kg,68,80,83,73,73,70,66,57,65,71,66,69,64,74,61,81,90,81,84,72,77,36,76,69,90,76,49,42,16,14,9,16,8,ST,76,€5.8M,45
215965,C. Strandberg,25,https://cdn.sofifa.com/players/215/965/22_60.png,Sweden,https://cdn.sofifa.com/flags/se.png,72,75,Al Hazem,https://cdn.sofifa.com/teams/113222/30.png,€3.1M,€16K,1661,Left,1,3,2,Medium/ Low,Stocky (185+),No,99,2022,187cm,90kg,50,76,62,59,68,65,42,31,46,67,73,89,42,68,50,79,76,76,90,67,58,13,71,59,61,68,26,16,9,12,9,15,13,ST,74,€5.3M,23
236593,C. Stengs,22,https://cdn.sofifa.com/players/236/593/22_60.png,Netherlands,https://cdn.sofifa.com/flags/nl.png,77,84,OGC Nice,https://cdn.sofifa.com/teams/72/30.png,€21.5M,€28K,1829,Left,2,3,4,Medium/ Low,Lean (185+),No,22,2026,187cm,68kg,70,65,42,77,71,77,75,62,72,85,75,76,81,79,69,75,55,76,58,67,42,27,75,81,52,78,31,30,14,11,7,5,10,CAM,79,€45.2M,37
220821,C. Starfelt,26,https://cdn.sofifa.com/players/220/821/22_60.png,Sweden,https://cdn.sofifa.com/flags/se.png,69,73,Celtic,https://cdn.sofifa.com/teams/78/30.png,€1.7M,€21K,1584,Right,1,2,2,Medium/ Medium,Normal (185+),No,4,2025,185cm,81kg,27,25,68,68,26,63,33,24,65,64,68,71,55,66,63,38,66,74,81,23,67,67,32,52,39,68,70,69,8,15,13,7,8,CB,71,€3.2M,69
216175,C. Stanković,28,https://cdn.sofifa.com/players/216/175/22_60.png,Austria,https://cdn.sofifa.com/flags/at.png,72,74,AEK Athens,https://cdn.sofifa.com/teams/278/30.png,€2M,€750,1156,Right,1,4,1,Medium/ Medium,Normal (185+),No,23,2025,186cm,80kg,16,8,19,22,11,12,12,19,17,16,35,45,65,67,55,45,73,30,68,14,25,22,10,34,20,23,14,15,75,70,60,67,75,GK,72,€4.6M,20
234698,C. Songkrasin,27,https://cdn.sofifa.com/players/234/698/22_60.png,Thailand,https://cdn.sofifa.com/flags/th.png,71,71,Hokkaido Consadole Sapporo,https://cdn.sofifa.com/teams/112444/30.png,€2M,€5K,1736,Right,1,3,5,High/ High,Normal (170-),No,18,2025,158cm,56kg,64,62,31,76,60,77,68,62,66,72,90,75,92,69,95,61,35,80,28,67,49,32,71,74,60,68,19,18,12,11,13,10,6,CAM,73,€2.5M,31
189881,C. Smalling,31,https://cdn.sofifa.com/players/189/881/22_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,78,78,Roma,https://cdn.sofifa.com/teams/52/30.png,€9.5M,€47K,1785,Right,3,3,2,Medium/ High,Lean (185+),Yes,6,2023,194cm,81kg,52,54,81,65,49,59,49,22,64,61,52,73,55,75,43,42,80,67,85,35,81,79,46,56,52,74,81,80,10,15,16,15,15,CB,78,€16.2M,76
200607,C. Schindler,31,https://cdn.sofifa.com/players/200/607/22_60.png,Germany,https://cdn.sofifa.com/flags/de.png,72,72,1. FC Nürnberg,https://cdn.sofifa.com/teams/171/30.png,€1.6M,€9K,1634,Right,1,3,2,Medium/ Medium,Normal (185+),Yes,16,2023,188cm,77kg,49,25,73,67,30,44,45,33,64,67,60,54,54,70,57,52,72,68,77,24,72,71,29,51,55,74,73,72,6,11,10,12,12,CB,72,€2.6M,75
202220,C. Sapong,32,https://cdn.sofifa.com/players/202/220/22_60.png,United States,https://cdn.sofifa.com/flags/us.png,71,71,Nashville SC,https://cdn.sofifa.com/teams/114162/30.png,€1.5M,€6K,1823,Right,1,3,3,Medium/ Medium,Normal (185+),No,17,2021,185cm,84kg,60,73,72,61,63,67,55,46,52,67,74,72,68,66,61,75,91,75,85,54,77,34,72,68,67,69,46,36,6,15,15,12,10,ST,71,€2.3M,28
212888,C. Salcedo,27,https://cdn.sofifa.com/players/212/888/22_60.png,Mexico,https://cdn.sofifa.com/flags/mx.png,73,75,Tigres U.A.N.L.,https://cdn.sofifa.com/teams/1970/30.png,€3.2M,€31K,1563,Right,1,3,2,Low/ High,Normal (185+),Yes,3,2022,188cm,77kg,28,31,73,69,25,57,25,22,65,68,55,60,54,65,53,42,78,75,82,18,82,71,30,45,36,60,72,71,6,10,6,7,11,CB,75,€5.4M,71
232119,C. Söyüncü,25,https://cdn.sofifa.com/players/232/119/22_60.png,Turkey,https://cdn.sofifa.com/flags/tr.png,80,83,Leicester City,https://cdn.sofifa.com/teams/95/30.png,€25M,€88K,1840,Right,1,4,2,Medium/ Medium,Normal (185+),Yes,4,2023,185cm,82kg,46,39,75,76,48,65,39,39,64,71,69,81,64,77,57,65,76,70,82,44,89,79,42,55,52,76,84,80,6,7,7,7,7,CB,82,€49.4M,78
242571,C. Rotondi,24,https://cdn.sofifa.com/players/242/571/22_60.png,Argentina,https://cdn.sofifa.com/flags/ar.png,72,75,Defensa y Justicia,https://cdn.sofifa.com/teams/111710/30.png,€3.2M,€10K,1863,Left,1,2,2,High/ High,Normal (170-185),No,11,2024,184cm,73kg,65,65,51,69,58,74,72,39,53,73,78,80,86,68,66,66,46,77,57,69,73,53,74,68,58,70,61,58,14,9,14,7,15,CAM,73,€5M,47
232488,C. Romero,23,https://cdn.sofifa.com/players/232/488/22_60.png,Argentina,https://cdn.sofifa.com/flags/ar.png,82,87,Tottenham Hotspur,https://cdn.sofifa.com/teams/18/30.png,€41.5M,€51K,1841,Right,3,2,3,Low/ High,Normal (185+),No,4,2022,185cm,79kg,39,48,83,69,53,50,43,38,49,68,80,73,72,81,68,51,86,83,82,37,89,80,39,43,40,78,84,83,5,7,11,10,14,CB,85,nan,83
226807,C. Roldan,26,https://cdn.sofifa.com/players/226/807/22_60.png,United States,https://cdn.sofifa.com/flags/us.png,75,78,Seattle Sounders FC,https://cdn.sofifa.com/teams/111144/30.png,€6.5M,€8K,2079,Right,1,4,3,High/ High,Normal (170-185),Yes,7,2022,173cm,75kg,64,67,64,76,56,74,72,50,73,74,72,72,77,73,85,76,89,92,72,73,78,69,70,71,65,74,73,72,13,7,12,16,11,CM,76,€10.2M,71
235389,C. Rodríguez,24,https://cdn.sofifa.com/players/235/389/22_60.png,Mexico,https://cdn.sofifa.com/flags/mx.png,75,82,CF Monterrey ,https://cdn.sofifa.com/teams/1032/30.png,€11M,€36K,1958,Right,1,3,3,High/ High,Lean (170-185),No,8,2023,176cm,66kg,63,58,50,80,50,75,61,61,75,77,78,75,80,73,74,64,65,85,62,62,54,72,68,75,62,80,71,64,12,15,11,8,10,CM,77,€19.8M,68
206518,C. Robinson,26,https://cdn.sofifa.com/players/206/518/22_60.png,Republic of Ireland,https://cdn.sofifa.com/flags/ie.png,73,76,West Bromwich Albion,https://cdn.sofifa.com/teams/109/30.png,€4M,€37K,1771,Right,1,3,3,Medium/ Medium,Lean (170-185),Yes,7,2025,178cm,75kg,69,76,63,66,62,75,57,55,52,74,77,80,79,74,68,74,47,65,66,69,46,25,74,73,61,68,21,21,14,7,10,14,15,ST,75,€7.9M,42
225147,C. Roberts,25,https://cdn.sofifa.com/players/225/147/22_60.png,Wales,https://cdn.sofifa.com/flags/gb-wls.png,75,78,Burnley,https://cdn.sofifa.com/teams/1796/30.png,€7M,€28K,1816,Right,1,4,3,High/ Medium,Normal (170-185),Yes,14,2025,175cm,76kg,73,48,53,71,35,67,45,47,58,67,79,80,71,68,70,50,67,91,65,50,69,69,61,62,41,62,72,68,6,12,8,12,13,RWB,75,€13.8M,68
233079,C. Rivera,25,https://cdn.sofifa.com/players/233/079/22_60.png,Colombia,https://cdn.sofifa.com/flags/co.png,70,75,Club Tijuana,https://cdn.sofifa.com/teams/111678/30.png,€2.1M,€11K,1758,Right,1,3,3,High/ High,Lean (170-185),No,14,2022,184cm,78kg,58,55,56,71,39,64,46,35,65,70,63,53,67,65,55,70,54,73,75,59,65,69,56,65,57,66,69,66,12,5,13,11,9,CDM,71,€3.7M,68
215165,C. Rius,32,https://cdn.sofifa.com/players/215/165/22_60.png,Argentina,https://cdn.sofifa.com/flags/ar.png,71,71,Atlético Tucumán,https://cdn.sofifa.com/teams/111708/30.png,€1.5M,€8K,1907,Right,1,3,3,Medium/ Medium,Normal (170-185),No,12,2022,175cm,71kg,69,59,57,75,63,75,71,62,59,73,77,73,79,69,81,71,55,59,69,59,65,59,70,70,66,79,57,49,16,15,15,10,7,RM,71,€2.3M,53
250954,C. Richards,21,https://cdn.sofifa.com/players/250/954/22_60.png,United States,https://cdn.sofifa.com/flags/us.png,71,84,TSG Hoffenheim,https://cdn.sofifa.com/teams/10029/30.png,€4.3M,€24K,1616,Right,1,4,2,Medium/ Medium,Lean (185+),No,28,2022,188cm,87kg,49,23,76,70,26,47,35,24,63,60,73,72,67,62,60,36,90,71,75,22,65,69,38,51,37,61,75,71,13,5,13,7,6,CB,73,nan,65
227796,C. Pulisic,22,https://cdn.sofifa.com/players/227/796/22_60.png,United States,https://cdn.sofifa.com/flags/us.png,82,88,Chelsea,https://cdn.sofifa.com/teams/5/30.png,€49M,€120K,1955,Right,3,4,4,Medium/ Medium,Lean (170-185),Yes,10,2024,177cm,69kg,74,73,50,77,70,88,69,58,59,85,91,87,87,78,88,77,79,76,54,57,45,33,79,80,61,80,32,47,8,12,13,16,14,RM,83,€100.5M,38
256688,C. Puertas,22,https://cdn.sofifa.com/players/256/688/22_60.png,Switzerland,https://cdn.sofifa.com/flags/ch.png,71,78,FC Lausanne-Sport,https://cdn.sofifa.com/teams/1862/30.png,€3.8M,€9K,1953,Right,1,4,3,High/ High,Normal (170-185),No,10,2023,178cm,77kg,65,65,52,73,49,71,67,58,68,73,78,77,74,62,74,75,58,90,70,69,81,65,65,69,48,64,73,68,11,9,8,12,7,CM,73,€6.3M,69
189342,C. Pinsoglio,31,https://cdn.sofifa.com/players/189/342/22_60.png,Italy,https://cdn.sofifa.com/flags/it.png,72,72,Juventus,https://cdn.sofifa.com/teams/45/30.png,€1.2M,€32K,1118,Left,1,2,1,Medium/ Medium,Lean (185+),No,23,2023,194cm,85kg,13,11,13,24,8,18,11,18,28,22,43,41,36,62,40,44,71,34,60,6,32,18,11,35,22,64,12,13,74,70,58,74,76,GK,72,€2M,20
233884,C. Pickel,24,https://cdn.sofifa.com/players/233/884/22_60.png,Switzerland,https://cdn.sofifa.com/flags/ch.png,70,76,Futebol Clube de Famalicão,https://cdn.sofifa.com/teams/112809/30.png,€2.3M,€5K,1851,Right,1,3,2,Medium/ High,Normal (170-185),No,95,2025,184cm,76kg,59,53,70,71,49,67,49,40,69,68,65,67,67,69,65,65,85,87,79,56,72,69,62,67,39,70,65,62,10,7,15,13,8,CDM,71,€5.3M,62
201939,C. Piccini,28,https://cdn.sofifa.com/players/201/939/22_60.png,Italy,https://cdn.sofifa.com/flags/it.png,74,74,Valencia CF,https://cdn.sofifa.com/teams/461/30.png,€3.8M,€27K,1807,Right,1,2,3,Medium/ Medium,Normal (185+),No,24,2022,189cm,86kg,67,32,66,69,34,71,64,37,62,72,72,73,63,74,61,68,70,69,76,35,74,77,66,57,35,78,76,74,8,9,5,7,11,RB,74,€8M,73
210281,C. Pellerano,39,https://cdn.sofifa.com/players/210/281/22_60.png,Argentina,https://cdn.sofifa.com/flags/ar.png,75,75,Independiente del Valle,https://cdn.sofifa.com/teams/112908/30.png,€1.1M,€700,1866,Right,1,3,2,Medium/ Medium,Normal (170-185),No,16,2021,184cm,74kg,47,60,50,75,49,49,71,59,75,75,51,57,66,70,59,73,54,73,86,73,80,69,59,68,62,73,74,69,10,10,6,7,7,CDM,75,€2.4M,73
224254,C. Pavón,25,https://cdn.sofifa.com/players/224/254/22_60.png,Argentina,https://cdn.sofifa.com/flags/ar.png,78,81,Boca Juniors,https://cdn.sofifa.com/teams/1877/30.png,€18.5M,€20K,2051,Right,1,3,4,High/ Medium,Normal (170-185),No,31,2022,174cm,78kg,74,72,48,75,63,78,78,76,68,76,92,89,91,77,85,83,65,89,73,83,56,49,76,75,72,70,40,33,11,10,9,13,7,RM,80,€27.3M,65
210724,C. Paterson,26,https://cdn.sofifa.com/players/210/724/22_60.png,Scotland,https://cdn.sofifa.com/flags/gb-sct.png,69,71,Sheffield Wednesday,https://cdn.sofifa.com/teams/1807/30.png,€1.7M,€4K,1923,Right,1,3,3,High/ Medium,Stocky (185+),Yes,13,2023,187cm,76kg,67,67,76,58,70,58,48,44,62,66,65,71,63,69,59,72,93,77,85,61,85,62,72,68,55,61,66,64,7,10,12,16,11,CB,72,€3.1M,64
198129,C. Ortiz,32,https://cdn.sofifa.com/players/198/129/22_60.png,Paraguay,https://cdn.sofifa.com/flags/py.png,77,77,CF Monterrey ,https://cdn.sofifa.com/teams/1032/30.png,€7M,€43K,1901,Left,1,2,3,Medium/ High,Normal (170-185),No,16,2023,174cm,74kg,53,48,44,78,55,69,63,43,70,75,61,66,69,75,72,67,69,83,76,62,72,77,65,68,40,80,82,70,10,7,12,15,12,CDM,77,€11.2M,73
223206,C. Ortiz,28,https://cdn.sofifa.com/players/223/206/22_60.png,Argentina,https://cdn.sofifa.com/flags/ar.png,72,72,Club Tijuana,https://cdn.sofifa.com/teams/111678/30.png,€2.4M,€18K,1775,Right,1,3,3,Medium/ Medium,Normal (170-),No,12,2026,169cm,70kg,49,73,43,74,42,68,68,70,68,74,76,76,70,70,73,65,50,69,51,70,59,58,75,72,58,71,32,33,8,9,13,8,7,CF,72,€4.1M,44
247076,C. Oliva,25,https://cdn.sofifa.com/players/247/076/22_60.png,Uruguay,https://cdn.sofifa.com/flags/uy.png,69,73,Cagliari,https://cdn.sofifa.com/teams/1842/30.png,€1.9M,€14K,1817,Right,1,3,2,Low/ High,Normal (170-185),No,21,2023,178cm,75kg,59,51,59,76,43,65,60,47,69,72,54,54,70,72,59,74,53,60,67,69,75,70,58,68,51,64,72,68,9,13,5,15,12,CDM,72,€3.4M,68
245428,C. Okoroji,24,https://cdn.sofifa.com/players/245/428/22_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,70,76,SV Sandhausen,https://cdn.sofifa.com/teams/110178/30.png,€2.4M,€4K,1684,Left,1,3,2,High/ Low,Normal (170-185),Yes,36,2024,178cm,73kg,72,31,51,68,21,67,64,44,60,70,79,79,79,64,78,35,60,69,56,28,64,62,49,45,35,58,67,66,13,14,10,8,11,LB,70,€4.2M,65
